ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,late_payment_count,risk_tier,age_band,credit_limit_bucket,utilisation_rate,utilisation_trend_slope,payment_consistency_score,months_since_last_late,payment_to_bill_ratio,is_outlier
364,110000,1,1,1,40,1,-2,-1,0,-1,-1,0,0,2066,2000,216,216,0,2066,0,216,216,66,1,1,risk_tier_medium,cohort_age_40_49,limit_100K_200K,0.0068151515151515145,-0.000432,0.8333333333333334,0,0.5700311249444198,False
365,230000,2,1,2,35,-2,-2,-2,-2,-2,-2,761,300,399,665,576,613,300,399,665,576,613,520,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.002401449275362319,-4.4e-05,1.0,6,0.9272782136391068,False
366,330000,2,2,1,56,1,-1,-1,-2,-1,-1,-9,1520,1488,0,3965,8676,1529,1507,0,3965,8676,384,0,1,risk_tier_medium,cohort_age_50_59,limit_200K_500K,0.007898989898989899,-0.004266,0.8333333333333334,0,1.026918158567775,False
367,50000,2,2,1,61,0,0,0,0,0,0,47166,49396,50476,23319,23171,24774,3000,2237,975,1000,2000,1039,0,0,risk_tier_low,cohort_age_60_plus,limit_50K_100K,0.7276733333333333,0.124453,1.0,6,0.04695788403221226,False
368,10000,1,2,2,24,-1,2,2,2,0,0,2887,1923,2989,2813,2008,2132,0,1500,0,0,150,0,0,3,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.24586666666666665,0.01056,0.5,1,0.11184924078091106,False
369,300000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
370,20000,2,2,1,32,3,2,0,0,0,0,20631,20010,19703,11084,10918,10985,0,1168,384,390,632,616,1,2,risk_tier_medium,cohort_age_30_39,limit_below_50K,0.7777583333333333,0.120179,0.6666666666666666,0,0.03417942591421928,False
371,180000,1,2,1,36,2,2,-2,-2,-2,-2,83538,0,0,0,0,0,0,0,0,0,0,0,1,2,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.07735,0.0663,0.6666666666666666,0,0.0,False
372,160000,1,1,2,30,-1,-1,-1,-1,-1,-1,99,2977,15086,8578,13028,21712,2977,15086,9123,13028,29712,50000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.06404166666666666,-0.02352,1.0,6,1.9506506180871828,True
373,90000,2,1,2,34,0,0,0,2,2,2,34302,35089,43449,42451,49718,48767,1640,9000,0,8000,0,2000,0,3,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.46995555555555557,-0.036576,0.5,3,0.0813315679969737,False
374,30000,1,3,3,54,0,0,0,0,0,0,22987,22298,22352,23221,24339,25943,2500,2000,1500,4000,2000,0,0,0,risk_tier_low,cohort_age_50_59,limit_below_50K,0.7841111111111111,-0.020735,1.0,6,0.08502196400736857,False
375,180000,1,1,1,46,0,0,0,0,0,0,173267,174590,175233,106288,28089,178719,8100,5299,3305,5040,160719,7000,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.7742462962962964,0.076379,1.0,6,0.22657997144176056,False
376,30000,1,3,1,58,0,0,0,0,0,0,19143,20168,21229,21495,21800,22437,1640,1700,915,800,1000,1961,0,0,risk_tier_low,cohort_age_50_59,limit_below_50K,0.7015111111111111,-0.020602,1.0,6,0.06348200709579321,False
377,30000,1,2,1,43,1,2,0,0,0,2,20518,19901,20905,21509,25183,24242,0,1342,946,4200,0,1000,0,3,risk_tier_medium,cohort_age_40_49,limit_below_50K,0.7347666666666667,-0.0334,0.5,0,0.05661661298371365,False
378,140000,2,1,2,28,-1,0,0,-1,-1,-1,10833,14446,7609,4991,3400,3745,14000,3855,4991,3600,5500,4000,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.0536,0.01453,1.0,6,0.7983742004264393,False
379,210000,1,1,2,30,0,0,0,0,0,0,69937,71906,43308,44584,47842,49888,3500,3000,2000,4000,3000,10000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.25989285714285715,0.023287,1.0,6,0.07787091750263386,False
380,50000,1,2,2,31,0,0,0,0,0,0,20526,15129,15093,9577,11139,12487,2000,3000,327,3000,3000,5000,1,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.2798366666666667,0.032961,1.0,6,0.19448249574156354,False
381,130000,2,2,2,29,0,0,0,0,0,0,89055,90780,70947,72367,73875,75355,4200,2575,2600,2674,2701,5750,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.6056141025641025,0.025889,1.0,6,0.043397356783430256,False
382,50000,2,2,1,37,2,2,2,0,0,0,1894,3200,3381,3559,1948,2415,1500,400,200,500,500,400,1,3,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.05465666666666667,0.000556,0.5,0,0.21345368055132036,False
383,140000,1,3,1,36,0,0,0,0,0,0,100594,78372,91502,90859,88616,88450,3000,30000,4000,4000,3400,3300,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.6409440476190477,0.006251,1.0,6,0.08859699141705037,False
384,170000,2,2,2,28,-1,0,0,2,0,0,2948,3848,5646,5464,5577,5889,1105,1903,0,296,500,95,1,1,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.028796078431372548,-0.003313,0.8333333333333334,3,0.13274547187797903,False
385,80000,1,2,2,25,0,0,0,0,0,-2,22619,31429,27923,25280,0,0,10010,1209,579,0,0,6305,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.22343958333333336,0.075009,1.0,6,0.16879096698399082,False
386,410000,2,5,1,42,0,0,0,0,0,0,338106,342904,344464,240865,234939,240176,15000,14000,9000,8500,9000,8300,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.7079081300813007,0.063912,1.0,6,0.036636052402188056,False
387,80000,2,1,2,29,1,-1,-1,-2,-2,-2,0,80000,0,0,0,0,80000,0,0,0,0,0,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.16666666666666669,0.085714,0.8333333333333334,0,1.0,False
388,80000,1,3,1,73,-1,0,0,2,2,2,63144,65631,68875,70646,72870,75018,3500,4330,3500,3500,3500,5100,1,3,risk_tier_medium,cohort_age_60_plus,limit_50K_100K,0.86705,-0.029592,0.5,3,0.05629721469350095,False
389,150000,1,2,1,43,0,0,0,0,0,0,153249,154049,156523,159653,162866,157759,7900,6500,5700,5700,5700,5334,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,1.0,-0.00993,1.0,6,0.03901497618364176,False
390,260000,1,1,1,30,-1,-1,-1,0,0,-1,1131,291,582,291,0,291,291,582,0,0,130291,651,1,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.0016576923076923077,0.000589,1.0,6,2.0,True
391,350000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
392,280000,2,2,1,39,1,-1,0,0,0,0,-1312,35918,37297,37154,32581,33316,38621,2000,1130,922,1011,5000,1,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.10413928571428571,-0.016631,0.8333333333333334,0,0.2782674302959635,False
393,310000,1,2,1,44,0,0,0,0,0,0,103797,91989,87720,76218,72090,71620,4400,4013,3011,3000,3001,2653,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.27066344086021504,0.02139,1.0,6,0.039882089807204125,False
394,140000,2,2,2,29,0,0,0,0,0,0,20110,17102,18862,19996,21214,21085,3000,3000,3000,3500,2000,2000,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.1409154761904762,-0.003744,1.0,6,0.13939460500637835,False
395,360000,1,1,1,51,-1,-1,-1,-2,-2,-2,38000,25000,0,0,0,0,25000,0,0,0,0,0,0,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.029166666666666667,0.021032,1.0,6,0.3968253968253968,False
396,140000,2,1,2,27,0,0,0,0,0,0,142428,144105,143952,142590,142650,142620,10000,10000,6000,6000,6000,5600,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,1.0,0.000973,1.0,6,0.05079542608158724,False
397,100000,1,1,2,38,0,0,0,0,0,0,40810,42653,42351,43011,43011,28947,2502,1200,860,0,579,0,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.401305,0.016452,1.0,6,0.021351175124489686,False
398,50000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,0,848,0,632,0,0,848,0,632,0,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.004933333333333333,-0.00229,1.0,6,1.0,False
399,210000,2,2,1,30,0,0,0,0,0,0,104701,106134,108423,91143,82733,74125,4002,5000,3500,3000,2700,5000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.4502055555555556,0.032702,1.0,6,0.04090195131324492,False
400,120000,2,2,2,25,2,2,2,2,2,2,120298,120822,109887,116313,119311,117167,4007,0,8272,5000,0,4400,0,6,risk_tier_high,cohort_age_20_29,limit_100K_200K,0.9774972222222222,0.003277,0.0,0,0.030802872415096376,True
401,240000,1,1,2,29,0,0,0,0,0,-1,156362,132280,99174,65372,28797,184922,5233,3289,2072,3018,184922,6100,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.46312986111111115,0.023982,1.0,6,0.306840384041553,False
402,60000,2,3,3,42,0,0,0,0,0,0,41322,29091,28097,28665,28768,29064,1488,1394,962,1500,2541,2000,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.5139083333333333,0.029377,1.0,6,0.0534304107412152,False
403,150000,1,1,2,41,-1,-1,-1,-1,-1,2,1464,2084,384,0,2344,822,2091,384,0,2344,0,472,1,1,risk_tier_medium,cohort_age_40_49,limit_100K_200K,0.007886666666666667,0.000536,0.8333333333333334,5,0.7454212454212454,False
404,30000,1,2,1,48,0,0,0,0,0,0,27879,28870,27806,25142,25667,26179,1774,1710,1046,1079,1089,2244,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.897461111111111,0.019784,1.0,6,0.055353682920337,False
405,160000,2,1,2,29,2,2,2,2,2,2,160432,163916,159676,166893,170098,153800,7500,0,11558,5800,0,5654,1,6,risk_tier_high,cohort_age_20_29,limit_100K_200K,1.0,0.001321,0.0,0,0.03130029800526254,True
406,200000,1,1,1,52,-2,-2,-2,-2,-2,-2,3858,2690,3410,0,0,82150,2690,3487,0,0,85900,396,0,0,risk_tier_low,cohort_age_50_59,limit_100K_200K,0.07675666666666667,-0.054283,1.0,6,1.0039627393928867,False
407,120000,2,2,1,25,0,0,0,-2,-2,-2,26476,21393,0,0,0,0,6000,0,0,0,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.06648472222222222,0.0468,1.0,6,0.12534207942509767,False
408,500000,1,1,1,37,1,2,0,0,0,0,507062,491956,430637,376657,356636,303510,325,15296,12137,12312,14113,10526,0,2,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.8221526666666666,0.08444,0.6666666666666666,0,0.02623559776813552,False
409,320000,2,1,2,27,0,0,0,0,0,0,55607,62893,59001,61565,59508,66541,11404,8232,10450,9697,16477,11341,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.1901640625,-0.004203,1.0,6,0.1851498842830341,False
410,280000,1,1,2,31,0,0,0,0,0,0,168382,175646,180650,182672,168399,167983,10000,8000,6371,6217,5947,6288,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.6212690476190477,0.002216,1.0,6,0.041028731513453646,False
411,60000,2,1,2,23,1,2,2,2,2,2,29332,28577,30805,31601,32349,32965,0,2709,1600,1400,1300,1200,1,6,risk_tier_high,cohort_age_20_29,limit_50K_100K,0.5156361111111112,-0.014418,0.0,0,0.04422261607830673,True
412,200000,2,1,1,38,-1,-1,-2,-1,-1,-2,190,0,0,367,-150,-150,0,0,367,150,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.00021416666666666668,0.000255,1.0,6,2.0,True
413,230000,2,1,1,32,1,-2,-1,-1,-1,-1,0,0,2809,4595,792,3404,0,2809,4606,792,3404,0,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.008405797101449276,-0.002631,0.8333333333333334,0,1.000948275862069,False
414,230000,2,2,2,27,1,2,0,0,0,0,13668,12647,13135,10596,9218,5068,0,1064,423,313,1000,4641,1,2,risk_tier_medium,cohort_age_20_29,limit_200K_500K,0.046617391304347826,0.006935,0.6666666666666666,0,0.11566560964994094,False
415,480000,2,3,1,41,-2,-2,-2,-2,-2,-2,14867,26665,199960,9033,19371,22593,26734,199982,9033,19371,22593,2000,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.10155868055555554,0.010368,1.0,6,0.9563197248443531,False
416,50000,2,3,1,35,-1,-1,-1,-2,-2,-2,22500,5000,0,0,0,0,5000,0,0,0,0,640,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.09166666666666666,0.072857,1.0,6,0.2050909090909091,False
417,200000,2,1,2,31,-2,-2,-2,-2,-2,-2,7184,14845,1097,0,0,160,17507,1102,0,0,160,1103,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.019405,0.011536,1.0,6,0.8533883019840247,False
418,50000,2,1,2,30,0,0,0,0,0,2,14811,16262,17286,17895,19450,18990,2000,1600,1200,2000,0,1000,0,1,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.34898,-0.017753,0.8333333333333334,5,0.07450283683878732,False
419,50000,1,2,1,48,0,0,0,0,0,0,44338,43048,35639,18753,19091,19548,3629,3332,2000,2000,2000,2500,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.60139,0.121547,1.0,6,0.08569591557336614,False
420,260000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
421,30000,1,1,2,24,2,0,0,0,0,2,25265,26354,27710,27959,30002,29371,1500,1800,1007,2500,0,1800,0,2,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.9258944444444444,-0.030212,0.6666666666666666,0,0.051643755887700184,False
422,440000,2,1,2,29,0,0,0,0,0,0,169661,167199,158520,156977,157963,151936,8071,9021,7013,6013,6028,6010,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.3644909090909091,0.007654,1.0,6,0.04380954756322642,False
423,230000,2,2,2,38,-1,-1,-1,-1,-1,-1,10237,2795,1350,371,2980,0,2795,1350,371,2980,0,2213,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.01285,0.006411,1.0,6,0.5475102915468336,False
424,200000,1,2,1,38,2,2,2,0,0,0,104978,105924,102663,97090,98045,105253,4500,0,3500,3500,9000,0,1,3,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.5116275,0.003976,0.5,0,0.03339017807552044,False
425,490000,2,2,1,30,0,0,0,0,0,0,192586,197967,201666,205798,196698,190306,10000,7143,7306,6303,6429,6000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.4030683673469388,0.000646,1.0,6,0.03643901669253119,False
426,80000,2,2,1,32,-1,-1,-2,-2,-2,-2,11262,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.0234625,0.020111,1.0,6,0.0,False
427,20000,2,3,2,49,2,2,2,2,0,0,9551,12081,13087,12583,15327,16414,3000,1500,0,3123,1500,1000,1,4,risk_tier_high,cohort_age_40_49,limit_below_50K,0.6586916666666667,-0.062213,0.3333333333333333,0,0.1280695317738446,False
428,170000,2,1,2,31,-1,-1,-1,-1,0,-1,199,199,199,398,199,199,199,199,398,0,199,398,1,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.0013656862745098038,-3.3e-05,1.0,6,1.0,False
429,70000,1,1,2,27,0,0,0,0,0,0,70119,68536,66601,29401,28949,29795,3600,1646,600,28468,1327,1000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.6985738095238095,0.145951,1.0,6,0.12488369160295977,False
430,210000,2,2,2,33,0,0,0,0,0,0,212601,177946,119362,117766,68791,66167,6000,4500,5000,3000,3000,3000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.6052642857142857,0.144385,1.0,6,0.03212554400347218,False
431,90000,2,2,2,25,0,0,0,0,0,0,91894,71732,73241,74424,76070,77648,3200,3300,3000,3001,3000,3100,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.8611277777777778,0.018106,1.0,6,0.04000137631744762,False
432,390000,2,1,2,27,0,0,0,0,0,0,304867,299998,300426,292869,292885,281826,13007,10612,10041,11000,10512,7000,1,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.7576371794871795,0.010557,1.0,6,0.035068541365953866,False
433,110000,2,1,2,29,0,0,0,0,0,0,48123,49537,50422,50990,52014,53206,2500,2500,2000,2000,2057,2500,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.4610484848484849,-0.008679,1.0,6,0.044552600791345154,False
434,580000,2,1,1,36,0,0,0,0,0,0,159760,162189,166127,169365,168755,167964,6422,6565,5951,6006,5894,5946,0,0,risk_tier_low,cohort_age_30_39,limit_above_500K,0.28567816091954024,-0.003151,1.0,6,0.03700008046994448,True
435,360000,1,3,1,55,0,0,-1,-1,-1,-2,9210,8485,17231,1770,0,0,6015,17454,1775,0,0,0,0,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.01698888888888889,0.006902,1.0,6,0.6879223893612383,False
436,270000,2,2,1,32,1,2,2,2,2,2,234752,233036,229286,217644,223690,221413,10000,8000,0,16000,8000,0,1,6,risk_tier_high,cohort_age_30_39,limit_200K_500K,0.8393956790123457,0.011257,0.0,0,0.030886418138857983,True
437,60000,2,1,2,27,-1,-1,-2,-1,2,-1,14072,0,0,300,150,150,0,0,300,0,150,200,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.04075555555555556,0.03279,0.8333333333333334,4,0.0443020719738277,False
438,110000,1,3,1,37,0,0,0,0,0,0,61807,62499,62162,60605,60272,60145,2300,2200,2300,2200,2300,2300,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.5568030303030304,0.004298,1.0,6,0.037007809736319355,False
439,50000,2,1,1,25,0,0,0,0,0,0,51044,50231,46677,44982,21399,20859,2500,3008,1000,761,800,704,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.7839733333333333,0.136638,1.0,6,0.03730143882444981,False
440,80000,2,1,2,23,0,0,0,0,0,0,77024,73281,57806,37642,46235,47110,3212,1600,956,40000,1800,1700,1,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.7064541666666667,0.089597,1.0,6,0.14529133170941733,False
441,50000,1,2,2,23,-1,-1,-1,-1,0,0,350,350,400,1695,12645,12584,350,400,1695,11300,485,2400,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.09341333333333333,-0.056771,1.0,6,0.5934199257779047,False
442,100000,1,1,2,32,0,0,0,0,2,2,83831,85586,87289,91451,93381,89522,4000,4037,6500,3500,0,3200,0,2,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.8851,-0.016001,0.6666666666666666,4,0.039989831657439835,False
443,30000,2,1,2,26,1,-2,-1,-1,-1,-1,0,0,945,0,197,2995,0,945,0,197,2995,0,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.022983333333333335,-0.013925,0.8333333333333334,0,1.0,False
444,200000,2,1,2,27,0,0,0,0,0,0,122923,124653,126355,114881,117213,124793,5704,5930,4000,4003,10033,4400,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.609015,0.003492,1.0,6,0.04661899405871229,False
445,240000,1,1,2,44,0,0,0,0,0,0,246135,231443,234557,200643,194410,198857,12026,9010,7400,8000,8000,7000,1,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.9069756944444444,0.045405,1.0,6,0.03938302279017951,False
446,220000,1,2,2,34,0,0,0,0,0,0,37304,33304,29254,24875,20329,15602,1600,1500,1100,1000,600,500,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.12171818181818182,0.019716,1.0,6,0.03921129285234148,False
447,160000,2,1,2,28,0,0,0,0,0,0,146433,107604,89902,90983,82255,83988,4500,4400,3000,2400,2500,2500,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.6262135416666667,0.069141,1.0,6,0.032104330757778646,False
448,180000,2,1,1,53,-1,-1,-1,0,0,-1,46122,1260,29366,5400,0,1599,1260,29366,54,0,1599,0,0,0,risk_tier_low,cohort_age_50_59,limit_100K_200K,0.07754351851851853,0.03974,1.0,6,0.38543470213858405,False
449,200000,1,4,1,42,0,0,0,0,0,0,38564,38246,32253,30384,30900,0,5000,1485,1956,1500,0,2102,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.14195583333333334,0.030961,1.0,6,0.0706968716795717,False
450,140000,2,3,1,30,0,0,0,2,0,0,96304,98007,82227,65000,60848,58880,4505,12906,0,2210,2300,5200,0,1,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.5491261904761905,0.064454,0.8333333333333334,3,0.058796876422714875,False
451,380000,1,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_50_59,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
452,600000,1,1,1,53,2,2,0,0,0,0,467150,458862,469703,447130,440982,434715,0,18000,16000,16000,21000,20000,1,2,risk_tier_medium,cohort_age_50_59,limit_above_500K,0.7551505555555555,0.011352,0.6666666666666666,0,0.03347382530783045,True
453,260000,1,2,2,37,0,0,0,-1,0,0,255691,262736,36638,122388,127402,131074,14000,5022,130000,7000,6000,6000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.5999544871794872,0.103663,1.0,6,0.17952430152287194,False
454,200000,2,1,2,26,0,0,-2,-2,-2,-2,156786,179,1443,1443,1443,871,179,1443,1443,1443,871,2015,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.1351375,0.110826,1.0,6,0.045595535411463634,False
455,80000,1,2,2,42,0,0,0,0,0,0,78129,28202,78553,49340,48919,48443,2500,51432,1800,1800,1800,1700,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.6908041666666667,0.041247,1.0,6,0.18406084695976307,False
456,40000,1,2,2,39,0,0,0,0,0,-1,40034,36549,17431,15031,10600,5315,2027,1207,301,212,5315,4987,0,0,risk_tier_low,cohort_age_30_39,limit_below_50K,0.5206666666666667,0.181316,1.0,6,0.11242797695262484,False
457,130000,1,3,2,39,1,2,2,2,2,2,71034,69329,74175,72383,77217,75820,0,6000,0,6000,0,6000,0,6,risk_tier_high,cohort_age_30_39,limit_100K_200K,0.5640487179487179,-0.010066,0.0,0,0.04091299624055023,True
458,50000,1,1,2,32,-1,0,0,0,0,-2,23974,24131,25326,25775,0,0,1800,1900,1300,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.33068666666666663,0.109608,1.0,6,0.05040017740862448,False
459,230000,2,2,1,41,-1,-1,-1,-1,-1,-1,819,18163,5473,8162,6985,9130,18163,5654,12887,6985,9130,6554,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.03531304347826087,-0.00133,1.0,6,1.2183575474021178,False
460,70000,1,2,1,48,0,0,0,0,0,-1,50927,39883,32017,17630,9730,6400,2100,1217,500,0,6400,4590,1,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.3728261904761905,0.133666,1.0,6,0.09456085115622626,False
461,180000,2,2,1,38,0,0,0,0,0,0,152510,151651,159019,123022,126075,126219,5657,10372,5000,5000,5000,5000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.7763851851851853,0.038759,1.0,6,0.04296860092355837,False
462,80000,2,2,1,36,-1,-1,-1,-1,-1,-1,1689,8638,5702,2980,1260,7868,8638,5723,2980,1260,7868,2198,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.05861875,-0.002157,1.0,6,1.0188364075772116,False
463,290000,2,2,2,26,0,0,0,-1,-1,0,20807,99860,100000,3015,23473,1448,80000,3000,3015,23473,1148,4900,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.14287528735632185,0.041669,1.0,6,0.4647409725546353,False
464,230000,2,1,2,28,0,0,0,0,0,0,30141,131255,110503,99283,97599,96116,120093,8034,3013,4010,5882,3000,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.40934565217391305,-0.027042,1.0,6,0.2549703751303335,False
465,170000,2,3,3,56,1,-2,-1,-1,-2,-1,0,0,1991,0,0,150,0,1991,0,0,150,614,0,1,risk_tier_medium,cohort_age_50_59,limit_100K_200K,0.002099019607843137,0.000209,0.8333333333333334,0,1.286781877627277,False
466,230000,1,1,1,59,-1,0,0,0,0,0,208459,206331,203813,201331,198999,191671,7536,7277,7100,7120,6844,6945,1,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.8772492753623189,0.013468,1.0,6,0.03537242566520514,False
467,220000,1,1,2,38,0,0,0,0,0,0,212795,211043,212759,218541,167743,165300,8909,7500,9000,6729,6000,7009,1,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.9001371212121212,0.04696,1.0,6,0.03799673618750005,False
468,230000,1,2,2,32,0,0,0,0,0,0,28114,28006,25000,22046,19860,19831,1610,1224,655,627,620,500,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.10351956521739131,0.008547,1.0,6,0.03665203665203665,False
469,500000,1,2,1,38,0,0,0,-1,0,0,59372,49677,49515,42568,48268,51481,10026,7241,50091,25000,5078,2132,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.10029366666666667,0.002893,1.0,6,0.3309215271153712,False
470,90000,2,1,1,41,-1,-1,-1,-1,-1,-1,6160,3274,6190,307,2870,670,3276,6246,307,2870,670,1362,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.036057407407407406,0.010967,1.0,6,0.756561039494633,False
471,390000,2,3,2,35,0,0,0,0,0,0,355215,363325,373181,252195,257496,263018,13802,16525,8893,9229,10000,9435,1,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.7967649572649572,0.065894,1.0,6,0.03641005562021637,False
472,400000,2,2,2,41,0,0,0,0,0,0,366193,372700,375948,195991,152127,155182,14020,13595,6243,6007,6061,6012,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.6742254166666667,0.135481,1.0,6,0.032097326499977444,False
473,180000,1,2,1,34,-1,-1,-1,-1,-1,-1,2927,2790,1140,2144,1180,1382,2790,1140,2144,1180,1382,2440,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.010706481481481482,0.001833,1.0,6,0.957882902360979,False
